"F","P","S","t","tc","replicate_no","space_replicate","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
20,10,2,0.1,0.2,57,1,4.22727272727273,3.5847802374273,0.848012529283878,118.772727272727,9.9,9.64307465951026,0.974047945405077,26.6,5.67272727272727,"20_10_2","20_10_2_0.1_0.2_57"
20,10,2,0.1,0.2,57,2,3.14285714285714,2.44516583871851,0.778007312319525,155.928571428571,12.2857142857143,25.5193670618629,2.07715778410512,112.714285714286,9.14285714285714,"20_10_2","20_10_2_0.1_0.2_57"
20,10,2,0.1,0.2,57,3,3.46428571428571,2.42643074031923,0.700412997205552,193.214285714286,10.5555555555556,16.8679512027329,1.59801642973259,111.111111111111,7.09126984126984,"20_10_2","20_10_2_0.1_0.2_57"
20,10,2,0.1,0.2,57,4,4.19047619047619,3.04333776664779,0.726251057950041,179.428571428571,8,12.0166551086398,1.50208188857998,97.6666666666667,3.80952380952381,"20_10_2","20_10_2_0.1_0.2_57"
20,10,2,0.1,0.2,57,5,3.78947368421053,2.24400576596121,0.592168188239763,147.315789473684,10.5555555555556,24.5973124096471,2.33027170196656,118.333333333333,6.76608187134503,"20_10_2","20_10_2_0.1_0.2_57"
20,10,2,0.1,0.2,58,1,4.8,3.19913781488399,0.666487044767497,148,5.86666666666667,6.20905636569527,1.05836188051624,44.5333333333333,1.06666666666667,"20_10_2","20_10_2_0.1_0.2_58"
20,10,2,0.1,0.2,58,2,3.25,2.82351239101624,0.868773043389611,234.607142857143,7.66666666666667,9.49002666279743,1.23782956471271,33.3333333333333,4.41666666666667,"20_10_2","20_10_2_0.1_0.2_58"
20,10,2,0.1,0.2,58,3,2.86538461538462,2.67910466573345,0.934989547772748,177.826923076923,13.6363636363636,21.1909071409071,1.55399985699985,36,10.770979020979,"20_10_2","20_10_2_0.1_0.2_58"
20,10,2,0.1,0.2,58,4,3.01960784313725,2.61143788804889,0.864826833055152,207.78431372549,18.8,29.1496140626253,1.55051138630985,58.8,15.7803921568627,"20_10_2","20_10_2_0.1_0.2_58"
20,10,2,0.1,0.2,58,5,4.19230769230769,4.08919777725882,0.975404974392012,229.653846153846,7.21428571428571,12.4169770347423,1.72116513352864,31,3.02197802197802,"20_10_2","20_10_2_0.1_0.2_58"
20,10,2,0.1,0.2,59,1,3.26923076923077,3.18192007828848,0.973293200417654,123.384615384615,10.75,9.46799118835971,0.880743366359043,156.75,7.48076923076923,"20_10_2","20_10_2_0.1_0.2_59"
20,10,2,0.1,0.2,59,2,3.6,3.04255531702266,0.845154254728517,131.533333333333,4.55,3.84536631613467,0.845135454095533,382.6,0.95,"20_10_2","20_10_2_0.1_0.2_59"
20,10,2,0.1,0.2,59,3,3.53571428571429,3.22584634725287,0.912360583061417,121.928571428571,29.6666666666667,18.7171935218219,0.630916635567032,12.6666666666667,26.1309523809524,"20_10_2","20_10_2_0.1_0.2_59"
20,10,2,0.1,0.2,59,4,3.94736842105263,3.22272631668913,0.816424000227914,124.736842105263,8.88888888888889,17.0912583243924,1.92276656149414,324,4.94152046783626,"20_10_2","20_10_2_0.1_0.2_59"
20,10,2,0.1,0.2,59,5,3.08,2.39652526240249,0.778092617663147,264.2,5.13333333333333,5.81705210893759,1.13319196927356,203.2,2.05333333333333,"20_10_2","20_10_2_0.1_0.2_59"
20,10,2,0.1,0.2,6,1,3.40740740740741,2.88576425364847,0.846909074440313,107.777777777778,15.3333333333333,29.3439374772144,1.91373505286181,31.3333333333333,11.9259259259259,"20_10_2","20_10_2_0.1_0.2_6"
20,10,2,0.1,0.2,6,2,2.90625,2.55720834429442,0.879899645348619,270.25,11.625,24.4536734021117,2.10354179803111,376,8.71875,"20_10_2","20_10_2_0.1_0.2_6"
20,10,2,0.1,0.2,6,3,3.48387096774194,2.88526102507134,0.828176775714921,236.612903225806,5,7.03375320938447,1.40675064187689,103.4,1.51612903225806,"20_10_2","20_10_2_0.1_0.2_6"
20,10,2,0.1,0.2,6,4,3.32142857142857,2.5970577572917,0.781909862410404,187.428571428571,13.4285714285714,14.3858395984517,1.07128592754428,49.4285714285714,10.1071428571429,"20_10_2","20_10_2_0.1_0.2_6"
20,10,2,0.1,0.2,6,5,3.24444444444444,2.73990341199662,0.84449077767019,151.8,18.125,28.6378246380552,1.58001791106511,44,14.8805555555556,"20_10_2","20_10_2_0.1_0.2_6"
20,10,2,0.1,0.2,60,1,2.86046511627907,1.9950103872368,0.69744265570067,223.232558139535,10.75,21.1508189642185,1.96751804318311,115.875,7.88953488372093,"20_10_2","20_10_2_0.1_0.2_60"
20,10,2,0.1,0.2,60,2,3.2962962962963,2.36667268567912,0.717979354082429,172.962962962963,8.09090909090909,11.2201118127632,1.38675539258871,218.818181818182,4.7946127946128,"20_10_2","20_10_2_0.1_0.2_60"
20,10,2,0.1,0.2,60,3,4.15,4.8370826353343,1.16556208080345,330.15,13.2,14.532721699668,1.10096376512636,55,9.05,"20_10_2","20_10_2_0.1_0.2_60"
20,10,2,0.1,0.2,60,4,3.39393939393939,2.90408541906262,0.855668025259522,300.575757575758,5.75,6.45497224367903,1.12260386846592,84.5,2.35606060606061,"20_10_2","20_10_2_0.1_0.2_60"
20,10,2,0.1,0.2,60,5,3.75862068965517,3.70959347420204,0.986956061943662,282.068965517241,18.4,31.8166623013791,1.72916642942278,56.4,14.6413793103448,"20_10_2","20_10_2_0.1_0.2_60"
20,10,2,0.1,0.2,61,1,2.62790697674419,2.12718521608289,0.809459860987293,281.046511627907,4.57142857142857,4.3768873480069,0.957444107376509,41.1904761904762,1.94352159468439,"20_10_2","20_10_2_0.1_0.2_61"
20,10,2,0.1,0.2,61,2,3.84210526315789,2.75405071152247,0.716807719437355,61.9473684210526,8.11111111111111,13.3551904183771,1.64653032555334,107.333333333333,4.26900584795322,"20_10_2","20_10_2_0.1_0.2_61"
20,10,2,0.1,0.2,61,3,3.51851851851852,3.23883134633906,0.920509961591101,129.407407407407,7.30769230769231,13.325318103674,1.82346458260802,129.538461538462,3.78917378917379,"20_10_2","20_10_2_0.1_0.2_61"
20,10,2,0.1,0.2,61,4,2.76470588235294,2.5826791765636,0.934160553225133,150.5,18.6,26.0249879923123,1.39919290281249,95.6,15.8352941176471,"20_10_2","20_10_2_0.1_0.2_61"
20,10,2,0.1,0.2,61,5,4.08695652173913,3.42335618785612,0.837629705539264,91.8695652173913,13.4285714285714,14.6839724740633,1.09348731189833,272.428571428571,9.3416149068323,"20_10_2","20_10_2_0.1_0.2_61"
20,10,2,0.1,0.2,62,1,3.76,3.26955654485436,0.869562910865522,112.64,11.625,16.5782775255539,1.42608838929496,77.375,7.865,"20_10_2","20_10_2_0.1_0.2_62"
20,10,2,0.1,0.2,62,2,3.28571428571429,2.65074612636801,0.806748821068526,227.821428571429,5.75,7.54099904963969,1.31147809558951,60.0625,2.46428571428571,"20_10_2","20_10_2_0.1_0.2_62"
20,10,2,0.1,0.2,62,3,3.09677419354839,2.76109686790929,0.891604196929042,329.032258064516,6,7.01427116670007,1.16904519445001,83.0625,2.90322580645161,"20_10_2","20_10_2_0.1_0.2_62"
20,10,2,0.1,0.2,62,4,3.44444444444444,2.56205046088139,0.743821101546211,110.074074074074,45.5,28.9913780286484,0.637173143486779,9.5,42.0555555555556,"20_10_2","20_10_2_0.1_0.2_62"
20,10,2,0.1,0.2,62,5,2.90625,2.38759394343127,0.821537700965598,183.53125,5.86666666666667,9.08583408127074,1.54872171839842,52.6,2.96041666666667,"20_10_2","20_10_2_0.1_0.2_62"
20,10,2,0.1,0.2,63,1,3.31034482758621,2.3315146559979,0.704311718999366,183.586206896552,5.35294117647059,6.08215809222545,1.13622733591025,42.4705882352941,2.04259634888438,"20_10_2","20_10_2_0.1_0.2_63"
20,10,2,0.1,0.2,63,2,3.19354838709677,2.83336495871028,0.887215290101199,137.032258064516,11.75,21.3123036228908,1.81381307428858,30.125,8.55645161290323,"20_10_2","20_10_2_0.1_0.2_63"
20,10,2,0.1,0.2,63,3,3.70833333333333,4.21672824609901,1.13709525737502,169.666666666667,17.8,23.3816167105699,1.31357397250393,72.6,14.0916666666667,"20_10_2","20_10_2_0.1_0.2_63"
20,10,2,0.1,0.2,63,4,3.96428571428571,3.84401548207796,0.969661563046692,158.714285714286,14.8571428571429,24.4160368844507,1.64338709799187,233,10.8928571428571,"20_10_2","20_10_2_0.1_0.2_63"
20,10,2,0.1,0.2,63,5,3.84,2.93938769133981,0.765465544619743,271.28,5.625,5.21376383559261,0.926891348549797,227.5,1.785,"20_10_2","20_10_2_0.1_0.2_63"
20,10,2,0.1,0.2,64,1,2.88235294117647,2.27988178697204,0.790979395480097,209.970588235294,22.25,37.8802939094546,1.70248511952605,455,19.3676470588235,"20_10_2","20_10_2_0.1_0.2_64"
20,10,2,0.1,0.2,64,2,3.25806451612903,2.55561788921954,0.784397569958472,171.774193548387,19.6,24.7547975148253,1.26299987320537,463.6,16.341935483871,"20_10_2","20_10_2_0.1_0.2_64"
20,10,2,0.1,0.2,64,3,3.64285714285714,2.28058286432618,0.626042354913069,260.107142857143,8.72727272727273,16.8765571672122,1.93377217540973,58.5454545454545,5.08441558441558,"20_10_2","20_10_2_0.1_0.2_64"
20,10,2,0.1,0.2,64,4,5.41666666666667,4.75697255392417,0.87821031764754,151.666666666667,11,11.4891252930761,1.04446593573419,139.333333333333,5.58333333333333,"20_10_2","20_10_2_0.1_0.2_64"
20,10,2,0.1,0.2,64,5,3.44444444444444,3.84641024786382,1.11669974937982,129.074074074074,18.6,31.6749112074525,1.70295221545444,175.2,15.1555555555556,"20_10_2","20_10_2_0.1_0.2_64"
20,10,2,0.1,0.2,65,1,3.73076923076923,3.28094733036289,0.879429181334383,134.307692307692,10.7777777777778,24.8785941010429,2.30832316401429,88.1111111111111,7.04700854700855,"20_10_2","20_10_2_0.1_0.2_65"
20,10,2,0.1,0.2,65,2,3.2258064516129,1.99515542284062,0.618498181080591,128.612903225806,19.2,32.406789412097,1.68785361521338,8.6,15.9741935483871,"20_10_2","20_10_2_0.1_0.2_65"
20,10,2,0.1,0.2,65,3,4.57894736842105,4.37563696282145,0.955598876938019,108.421052631579,70,0,0,8,65.4210526315789,"20_10_2","20_10_2_0.1_0.2_65"
20,10,2,0.1,0.2,65,4,3.80645161290323,3.73648100792452,0.981617891912374,105.516129032258,9,9.16515138991168,1.01835015443463,46,5.19354838709677,"20_10_2","20_10_2_0.1_0.2_65"
20,10,2,0.1,0.2,65,5,3.79166666666667,3.45126525843175,0.91022380442156,123.208333333333,18,22.2261107708929,1.23478393171627,45.8,14.2083333333333,"20_10_2","20_10_2_0.1_0.2_65"
20,10,2,0.1,0.2,66,1,3.68421052631579,3.36737008458377,0.914000451529881,211.789473684211,5.38461538461539,4.29221119273935,0.79712493579445,203.384615384615,1.7004048582996,"20_10_2","20_10_2_0.1_0.2_66"
20,10,2,0.1,0.2,66,2,3.08823529411765,2.41670508298189,0.782552122108422,227.088235294118,7.30769230769231,6.36899541247303,0.871546740654205,42.4615384615385,4.21945701357466,"20_10_2","20_10_2_0.1_0.2_66"
20,10,2,0.1,0.2,66,3,3,2.32379000772445,0.774596669241483,107.58064516129,46.5,7.77817459305202,0.167272571893592,4.5,43.5,"20_10_2","20_10_2_0.1_0.2_66"
20,10,2,0.1,0.2,66,4,3.20689655172414,2.48393855377227,0.774561484509631,348.48275862069,5.17647058823529,5.90799557927271,1.14131732781405,257.470588235294,1.96957403651116,"20_10_2","20_10_2_0.1_0.2_66"
20,10,2,0.1,0.2,66,5,4.11111111111111,3.42314894767212,0.832657852136461,226.703703703704,9.7,10.5940234723798,1.09216736828657,53.1,5.58888888888889,"20_10_2","20_10_2_0.1_0.2_66"
20,10,2,0.1,0.2,67,1,3.26470588235294,2.50222717193391,0.766447962574349,194.323529411765,19.4,21.7554590850205,1.12141541675363,79.4,16.1352941176471,"20_10_2","20_10_2_0.1_0.2_67"
20,10,2,0.1,0.2,67,2,3.55,2.48098028164166,0.698867684969482,200.25,7.15384615384615,5.11282951417565,0.714696598755736,290.461538461538,3.60384615384615,"20_10_2","20_10_2_0.1_0.2_67"
20,10,2,0.1,0.2,67,3,2.91428571428571,2.11953697179122,0.727292098163656,196.828571428571,7.53846153846154,8.18143614751698,1.08529255018082,44.3076923076923,4.62417582417582,"20_10_2","20_10_2_0.1_0.2_67"
20,10,2,0.1,0.2,67,4,3,2.61696099483444,0.872320331611479,190.470588235294,5.44444444444444,6.55494624397774,1.20396971828163,133,2.44444444444444,"20_10_2","20_10_2_0.1_0.2_67"
20,10,2,0.1,0.2,67,5,4.42857142857143,4.68533680244878,1.0579792779723,46,15.5,13.4350288425444,0.866776054357703,6.5,11.0714285714286,"20_10_2","20_10_2_0.1_0.2_67"
20,10,2,0.1,0.2,68,1,2.9,2.2026629651245,0.759538953491205,194.366666666667,11,21.2064680160154,1.92786072872868,124.625,8.1,"20_10_2","20_10_2_0.1_0.2_68"
20,10,2,0.1,0.2,68,2,4.26315789473684,4.72395908890882,1.1080891690033,200.105263157895,8.22222222222222,6.47645307590848,0.787676725448329,96.6666666666667,3.95906432748538,"20_10_2","20_10_2_0.1_0.2_68"
20,10,2,0.1,0.2,68,3,2.42857142857143,1.93833507349551,0.798137971439329,185.380952380952,4.04545454545455,5.20510072842722,1.28665411264493,173.727272727273,1.61688311688312,"20_10_2","20_10_2_0.1_0.2_68"
20,10,2,0.1,0.2,68,4,3.30769230769231,2.29380436426877,0.693475738034745,318.461538461538,5.375,5.98748695196908,1.11395106083146,199.625,2.06730769230769,"20_10_2","20_10_2_0.1_0.2_68"
20,10,2,0.1,0.2,68,5,3.28571428571429,2.99304749934466,0.910927499800549,220.530612244898,7.9,10.5076413298033,1.33008118098775,167.05,4.61428571428571,"20_10_2","20_10_2_0.1_0.2_68"
20,10,2,0.1,0.2,69,1,4.09523809523809,3.49148624377588,0.852572222317366,64.0476190476191,5.375,6.53069674690228,1.21501334826089,52.4375,1.27976190476191,"20_10_2","20_10_2_0.1_0.2_69"
20,10,2,0.1,0.2,69,2,2.91176470588235,1.81521594105384,0.623407494907379,110.235294117647,26.6666666666667,39.3107279674815,1.47415229878056,330.333333333333,23.7549019607843,"20_10_2","20_10_2_0.1_0.2_69"
20,10,2,0.1,0.2,69,3,3.36363636363636,2.42104767847968,0.719770931439906,107.818181818182,14.6,24.3269397993254,1.66622875337845,84.6,11.2363636363636,"20_10_2","20_10_2_0.1_0.2_69"
20,10,2,0.1,0.2,69,4,2.92307692307692,2.13397426269535,0.730043826711566,110.076923076923,5,6.08276253029822,1.21655250605964,106.533333333333,2.07692307692308,"20_10_2","20_10_2_0.1_0.2_69"
20,10,2,0.1,0.2,69,5,2.79411764705882,3.0329444815499,1.08547486708102,168.852941176471,8.63636363636364,11.2718474729986,1.30516128634721,53.4545454545455,5.84224598930481,"20_10_2","20_10_2_0.1_0.2_69"
20,10,2,0.1,0.2,7,1,3.76,2.91947483861967,0.776456074100976,98.04,30,39.3573373083089,1.3119112436103,5,26.24,"20_10_2","20_10_2_0.1_0.2_7"
20,10,2,0.1,0.2,7,2,2.96551724137931,2.44193656494024,0.823443725386824,140.068965517241,5.375,8.49215324088459,1.5799354866762,106.875,2.40948275862069,"20_10_2","20_10_2_0.1_0.2_7"
20,10,2,0.1,0.2,7,3,3.73076923076923,3.70467480146576,0.99300561688773,111.769230769231,16.1666666666667,34.2427607921246,2.11810891497678,108.833333333333,12.4358974358974,"20_10_2","20_10_2_0.1_0.2_7"
20,10,2,0.1,0.2,7,4,3.66666666666667,4.17723297917639,1.1392453579572,126.291666666667,43.5,21.920310216783,0.50391517739731,4.5,39.8333333333333,"20_10_2","20_10_2_0.1_0.2_7"
20,10,2,0.1,0.2,7,5,3.17241379310345,2.45049507413796,0.772438664673921,99.3448275862069,15.3333333333333,18.3375752668303,1.1959288217498,26.8333333333333,12.1609195402299,"20_10_2","20_10_2_0.1_0.2_7"
20,10,2,0.1,0.2,70,1,4.36363636363636,4.59342650965128,1.05266024179508,83.3636363636364,42.5,9.19238815542512,0.216291486010003,3.5,38.1363636363636,"20_10_2","20_10_2_0.1_0.2_70"
20,10,2,0.1,0.2,70,2,2.93548387096774,2.30846967882719,0.786401758721351,152.032258064516,10,22.5776438097513,2.25776438097513,122.666666666667,7.06451612903226,"20_10_2","20_10_2_0.1_0.2_70"
20,10,2,0.1,0.2,70,3,2.90322580645161,3.40934831221137,1.17433108531725,343.838709677419,8.6,7.63544366752843,0.88784228692191,12.4,5.69677419354839,"20_10_2","20_10_2_0.1_0.2_70"
20,10,2,0.1,0.2,70,4,3.23076923076923,2.28574175807666,0.707491496547538,134,7.72727272727273,12.2970802151642,1.59138685137419,30.8181818181818,4.4965034965035,"20_10_2","20_10_2_0.1_0.2_70"
20,10,2,0.1,0.2,70,5,3.26666666666667,1.94640842248651,0.595839313006076,128.366666666667,18.4,24.8555828738736,1.35084689531922,12.8,15.1333333333333,"20_10_2","20_10_2_0.1_0.2_70"
20,10,2,0.1,0.2,71,1,3.20689655172414,2.80788825511308,0.875578058046014,142.48275862069,18.6,33.8127195002117,1.81788814517267,12.8,15.3931034482759,"20_10_2","20_10_2_0.1_0.2_71"
20,10,2,0.1,0.2,71,2,2.92307692307692,2.10006104917367,0.718441937875202,67.3076923076923,4.22222222222222,3.86580450158107,0.915585276690253,11.6666666666667,1.2991452991453,"20_10_2","20_10_2_0.1_0.2_71"
20,10,2,0.1,0.2,71,3,3.75,2.09436473336514,0.558497262230704,58.25,7.5,10.2518291050914,1.36691054734553,41,3.75,"20_10_2","20_10_2_0.1_0.2_71"
20,10,2,0.1,0.2,71,4,3.44444444444444,3.48991220226056,1.01320031678532,101.185185185185,8.45454545454546,16.0085204585785,1.89348091445552,96.8181818181818,5.01010101010101,"20_10_2","20_10_2_0.1_0.2_71"
20,10,2,0.1,0.2,71,5,3.53846153846154,3.72269546679037,1.05206611017989,161.346153846154,15.3333333333333,30.3161123277156,1.97713776050319,154.666666666667,11.7948717948718,"20_10_2","20_10_2_0.1_0.2_71"
20,10,2,0.1,0.2,72,1,3.77777777777778,2.27584867236097,0.60243053091908,169.259259259259,80,0,0,5,76.2222222222222,"20_10_2","20_10_2_0.1_0.2_72"
20,10,2,0.1,0.2,72,2,3.76666666666667,3.18058044294166,0.844401887506636,135.8,92,0,0,6,88.2333333333333,"20_10_2","20_10_2_0.1_0.2_72"
20,10,2,0.1,0.2,72,3,3.2,2.07447542185056,0.648273569328301,164.133333333333,10.1111111111111,17.076624699018,1.68889694825453,85.1111111111111,6.91111111111111,"20_10_2","20_10_2_0.1_0.2_72"
20,10,2,0.1,0.2,72,4,3.44827586206897,2.55770833387669,0.74173541682424,131.896551724138,10.3,18.7204582090171,1.81752021446768,89.1,6.85172413793104,"20_10_2","20_10_2_0.1_0.2_72"
20,10,2,0.1,0.2,72,5,2.8695652173913,2.75193069128644,0.95900614999376,155.304347826087,11,13.3865604245452,1.21696003859502,70.8333333333333,8.1304347826087,"20_10_2","20_10_2_0.1_0.2_72"
20,10,2,0.1,0.2,73,1,3.64,2.01825006709608,0.554464304147275,224.28,7,8.81432400654229,1.25918914379176,117.928571428571,3.36,"20_10_2","20_10_2_0.1_0.2_73"
20,10,2,0.1,0.2,73,2,3.15789473684211,2.2363860299838,0.708188909494869,243.684210526316,4.33333333333333,3.62399411331384,0.836306333841654,138.619047619048,1.17543859649123,"20_10_2","20_10_2_0.1_0.2_73"
20,10,2,0.1,0.2,73,3,3.275,2.79181495970467,0.852462583115929,179.2,34,50.3189825016365,1.47997007357754,32,30.725,"20_10_2","20_10_2_0.1_0.2_73"
20,10,2,0.1,0.2,73,4,3.35897435897436,2.15805930711124,0.642475671582736,181.435897435897,13.125,18.5429039180568,1.41279267947099,27.125,9.76602564102564,"20_10_2","20_10_2_0.1_0.2_73"
20,10,2,0.1,0.2,73,5,3.41176470588235,2.16189657279063,0.6336593403007,283.588235294118,6.61538461538461,9.7940327201351,1.48049331815996,46,3.20361990950226,"20_10_2","20_10_2_0.1_0.2_73"
20,10,2,0.1,0.2,74,1,4.31818181818182,2.95016325030721,0.683195700071143,131,41,42.4264068711929,1.03479041149251,10.5,36.6818181818182,"20_10_2","20_10_2_0.1_0.2_74"
20,10,2,0.1,0.2,74,2,3.2962962962963,2.6284656948174,0.797399705169323,97.9259259259259,29.6666666666667,42.0990894596704,1.41907043122485,6,26.3703703703704,"20_10_2","20_10_2_0.1_0.2_74"
20,10,2,0.1,0.2,74,3,3.32,2.85365263010993,0.859533924731907,225.92,3.95238095238095,3.69426840492391,0.93469441570364,151.714285714286,0.632380952380953,"20_10_2","20_10_2_0.1_0.2_74"
20,10,2,0.1,0.2,74,4,3.76923076923077,4.12123954467772,1.09339008328184,145.692307692308,11.1111111111111,19.7068797913599,1.7736191812224,239.111111111111,7.34188034188034,"20_10_2","20_10_2_0.1_0.2_74"
20,10,2,0.1,0.2,74,5,3.77777777777778,3.12967598880009,0.82844364409414,150.111111111111,9.90909090909091,17.750800238043,1.79136516163737,195,6.13131313131313,"20_10_2","20_10_2_0.1_0.2_74"
20,10,2,0.1,0.2,75,1,4.09523809523809,3.63186951727016,0.886851858868295,84.8571428571429,8.6,16.3788481483487,1.90451722655218,44.8,4.5047619047619,"20_10_2","20_10_2_0.1_0.2_75"
20,10,2,0.1,0.2,75,2,2.95652173913043,2.54912214603675,0.862203078806549,192.652173913043,7.55555555555556,7.03759744357247,0.931446720472827,114.222222222222,4.59903381642512,"20_10_2","20_10_2_0.1_0.2_75"
20,10,2,0.1,0.2,75,3,2.93103448275862,2.41913553749443,0.825352124556924,160.172413793103,9.44444444444444,21.2374145737606,2.248667425457,29.8888888888889,6.51340996168582,"20_10_2","20_10_2_0.1_0.2_75"
20,10,2,0.1,0.2,75,4,2.66666666666667,2.05649377987551,0.771185167453317,130.151515151515,6.28571428571429,9.91834796594808,1.57791899458265,77.2857142857143,3.61904761904762,"20_10_2","20_10_2_0.1_0.2_75"
20,10,2,0.1,0.2,75,5,3.95652173913043,3.67396566606372,0.928584728785335,172.521739130435,12.5714285714286,20.0404353151085,1.59412553642908,352.857142857143,8.61490683229814,"20_10_2","20_10_2_0.1_0.2_75"
20,10,2,0.1,0.2,76,1,4.75,5.80024630018908,1.22110448425033,54.75,6.5,7.17635004720366,1.10405385341595,83,1.75,"20_10_2","20_10_2_0.1_0.2_76"
20,10,2,0.1,0.2,76,2,4.16666666666667,2.63944438597722,0.633466652634533,39,12.5,14.8492424049175,1.1879393923934,4.5,8.33333333333333,"20_10_2","20_10_2_0.1_0.2_76"
20,10,2,0.1,0.2,76,3,3.11538461538462,3.19157544892078,1.02445631693753,172.307692307692,7.45454545454545,14.521457477565,1.94800039333189,84.1818181818182,4.33916083916084,"20_10_2","20_10_2_0.1_0.2_76"
20,10,2,0.1,0.2,76,4,4.06896551724138,3.80723966826697,0.935677545591036,173.689655172414,15.3333333333333,23.1487940650624,1.50970396076494,33.3333333333333,11.264367816092,"20_10_2","20_10_2_0.1_0.2_76"
20,10,2,0.1,0.2,76,5,4.18181818181818,4.66515126910547,1.11557965130783,49.3636363636364,11.75,15.0416089564913,1.28013693246735,10.5,7.56818181818182,"20_10_2","20_10_2_0.1_0.2_76"
20,10,2,0.1,0.2,77,1,3.1875,3.11538844468717,0.97737676696068,79.0625,51,25.4558441227157,0.499134198484622,4.5,47.8125,"20_10_2","20_10_2_0.1_0.2_77"
20,10,2,0.1,0.2,77,2,3.09090909090909,2.37649474493997,0.768865946892342,130.878787878788,7.07692307692308,11.8986101321509,1.68132534476045,36.3846153846154,3.98601398601399,"20_10_2","20_10_2_0.1_0.2_77"
20,10,2,0.1,0.2,77,3,3.5,2.67795230940145,0.765129231257558,123,19.6,26.9035313667184,1.37262915136318,9,16.1,"20_10_2","20_10_2_0.1_0.2_77"
20,10,2,0.1,0.2,77,4,3.13793103448276,2.97278294257171,0.947370388292084,92.3793103448276,18,20.3346994076628,1.12970552264793,22.8,14.8620689655172,"20_10_2","20_10_2_0.1_0.2_77"
20,10,2,0.1,0.2,77,5,3.69230769230769,3.15935728614832,0.855659264998503,97.3461538461538,10.6666666666667,24.5254969368614,2.29926533783076,104,6.97435897435897,"20_10_2","20_10_2_0.1_0.2_77"
20,10,2,0.1,0.2,78,1,2.52777777777778,2.286433418619,0.904523110662462,171.583333333333,5.35294117647059,7.23654938895766,1.3518828528822,57.8823529411765,2.82516339869281,"20_10_2","20_10_2_0.1_0.2_78"
20,10,2,0.1,0.2,78,2,2.65714285714286,1.30480688548281,0.491056354751597,337.485714285714,6.13333333333333,6.0458565110645,0.985737474630081,170.533333333333,3.47619047619048,"20_10_2","20_10_2_0.1_0.2_78"
20,10,2,0.1,0.2,78,3,3.44,2.46779253585061,0.717381551119364,119.84,7.16666666666667,10.5643769625123,1.47409911104823,34.4166666666667,3.72666666666667,"20_10_2","20_10_2_0.1_0.2_78"
20,10,2,0.1,0.2,78,4,3.61538461538462,2.95400640590941,0.817065601634518,148.346153846154,15.8333333333333,30.6556139502484,1.93614403896306,32,12.2179487179487,"20_10_2","20_10_2_0.1_0.2_78"
20,10,2,0.1,0.2,78,5,3.51851851851852,4.05130909868717,1.15142469120583,358.518518518519,7.91666666666667,13.5811254944857,1.71551058877714,308.25,4.39814814814815,"20_10_2","20_10_2_0.1_0.2_78"
20,10,2,0.1,0.2,79,1,3.26086956521739,2.32021533687849,0.711532703309404,98.2608695652174,37.5,31.8198051533946,0.848528137423857,6.5,34.2391304347826,"20_10_2","20_10_2_0.1_0.2_79"
20,10,2,0.1,0.2,79,2,2.80769230769231,3.70965476311994,1.32124690193313,210.653846153846,5.64285714285714,9.66044387304102,1.71197739522246,270.785714285714,2.83516483516484,"20_10_2","20_10_2_0.1_0.2_79"
20,10,2,0.1,0.2,79,3,3.66666666666667,3.39650289033558,0.926318970091523,131,10.875,16.251922963145,1.49442969776046,59.375,7.20833333333333,"20_10_2","20_10_2_0.1_0.2_79"
20,10,2,0.1,0.2,79,4,3.24137931034483,2.23055362144201,0.688149521508706,102.172413793103,15.6666666666667,29.36437751199,1.87432196885043,384.666666666667,12.4252873563218,"20_10_2","20_10_2_0.1_0.2_79"
20,10,2,0.1,0.2,79,5,3.48148148148148,2.62195420910509,0.75311450687061,119.407407407407,13.875,29.7630523588271,2.14508485469024,289.625,10.3935185185185,"20_10_2","20_10_2_0.1_0.2_79"
20,10,2,0.1,0.2,8,1,4.78947368421053,4.93939883171155,1.03130305277494,376.052631578947,17.4,15.009996668887,0.862643486717646,389,12.6105263157895,"20_10_2","20_10_2_0.1_0.2_8"
20,10,2,0.1,0.2,8,2,3.73076923076923,2.76488975993897,0.741104471736219,106.807692307692,10.8888888888889,16.95910112922,1.55746847105082,232.777777777778,7.15811965811966,"20_10_2","20_10_2_0.1_0.2_8"
20,10,2,0.1,0.2,8,3,3.72,3.45832329315812,0.929656799236053,133.88,23.5,33.9067348275629,1.44283977989629,28.25,19.78,"20_10_2","20_10_2_0.1_0.2_8"
20,10,2,0.1,0.2,8,4,3.08333333333333,2.82210660930549,0.915277819234212,158.138888888889,21.5,29,1.34883720930233,7.5,18.4166666666667,"20_10_2","20_10_2_0.1_0.2_8"
20,10,2,0.1,0.2,8,5,4.75,6.84957419601151,1.44201562021295,24.5,6.33333333333333,3.78593889720018,0.597779825873713,6,1.58333333333333,"20_10_2","20_10_2_0.1_0.2_8"
20,10,2,0.1,0.2,80,1,3.91666666666667,3.10562836415304,0.792926390847585,130.166666666667,6.61538461538461,9.04192514105322,1.36680263760107,219.461538461538,2.69871794871795,"20_10_2","20_10_2_0.1_0.2_80"
